country_code,service_class,nearest_total_ms,service_total_ms,total_improve_ms,total_improve_pct,nearest_sat_ms,service_sat_ms,sat_improve_pct,nearest_gnd_ms,service_gnd_ms,gnd_improve_pct,n
PL,messaging,12.845429850682185,12.845429850682185,0.0,0.0,9.855429850682185,9.855429850682185,0.0,2.99,2.99,0.0,96
PL,music_audio,13.025429850682185,13.025429850682185,0.0,0.0,9.855429850682185,9.855429850682185,0.0,3.17,3.17,0.0,96
PL,news,30.235429850682184,30.235429850682184,0.0,0.0,9.855429850682185,9.855429850682185,0.0,20.38,20.38,0.0,96
PL,social_media,12.845429850682185,12.845429850682185,0.0,0.0,9.855429850682185,9.855429850682185,0.0,2.99,2.99,0.0,96
PL,video_streaming,13.025429850682185,13.025429850682185,0.0,0.0,9.855429850682185,9.855429850682185,0.0,3.17,3.17,0.0,96
QA,ecommerce,67.67819200376557,60.55823227211443,7.119959731651143,10.520316103088263,42.429980694241756,42.97488312776919,-1.2842391738381882,25.24821130952381,17.583349144345238,30.35804030318508,48
QA,financial_services,78.91635569424176,73.11220927916227,5.804146415079487,7.354807966003167,42.429980694241756,43.21146709166228,-1.8418259556893442,36.486375,29.9007421875,18.04956730423343,48
QA,gaming,67.67819200376557,60.55823227211443,7.119959731651143,10.520316103088263,42.429980694241756,42.97488312776919,-1.2842391738381882,25.24821130952381,17.583349144345238,30.35804030318508,48
QA,general_web,85.0766632339243,75.84584943374469,9.230813800179604,10.849995109468304,42.429980694241756,51.05486762157538,-20.327341154091368,42.646682539682544,24.790981812169314,41.86890905499761,48
QA,generative_ai,78.91635569424176,73.11220927916227,5.804146415079487,7.354807966003167,42.429980694241756,43.21146709166228,-1.8418259556893442,36.486375,29.9007421875,18.04956730423343,48
QA,messaging,56.44002831328938,47.80780364348699,8.63222466980239,15.294508042920036,42.429980694241756,42.653309595867945,-0.5263469319855184,14.01004761904762,5.154494047619048,63.20859009350433,48
QA,music_audio,78.91635569424176,73.11220927916227,5.804146415079487,7.354807966003167,42.429980694241756,43.21146709166228,-1.8418259556893442,36.486375,29.9007421875,18.04956730423343,48
QA,news,119.87360569424176,88.22612804923116,31.647477645010596,26.400705527898218,42.429980694241756,57.72593360478672,-36.049870068927,77.443625,30.500194444444446,60.61626190090605,48
QA,social_media,56.44002831328938,47.80780364348699,8.63222466980239,15.294508042920036,42.429980694241756,42.653309595867945,-0.5263469319855184,14.01004761904762,5.154494047619048,63.20859009350433,48
QA,video_streaming,78.91635569424176,73.11220927916227,5.804146415079487,7.354807966003167,42.429980694241756,43.21146709166228,-1.8418259556893442,36.486375,29.9007421875,18.04956730423343,48
US,ecommerce,16.464050727286466,13.6334703245944,2.830580402692066,17.192490776287777,7.900566176252213,8.577132206740297,-8.563513239364138,8.563484551034255,5.056338117854102,40.95466526831741,1296
US,financial_services,18.937652397560925,14.50700834322133,4.430644054339595,23.395951944446082,7.900566176252213,8.804049787053811,-11.43568183147835,11.037086221308712,5.702958556167518,48.32912924828728,1296
US,gaming,16.464050727286466,13.6334703245944,2.830580402692066,17.192490776287777,7.900566176252213,8.577132206740297,-8.563513239364138,8.563484551034255,5.056338117854102,40.95466526831741,1296
US,general_web,20.228530603184563,17.331972411523157,2.8965581916614056,14.319172501859342,7.900566176252213,9.145078978738521,-15.752197687136729,12.327964426932349,8.186893432784636,33.59087397349153,1296
US,generative_ai,18.937652397560925,14.50700834322133,4.430644054339595,23.395951944446082,7.900566176252213,8.804049787053811,-11.43568183147835,11.037086221308712,5.702958556167518,48.32912924828728,1296
US,messaging,13.99044905701201,11.960333303672956,2.0301157533390537,14.510726175165622,7.900566176252213,8.909623753383064,-12.771965383492514,6.089882880759797,3.0507095502898904,49.905283730033375,1296
US,music_audio,18.937652397560925,14.50700834322133,4.430644054339595,23.395951944446082,7.900566176252213,8.804049787053811,-11.43568183147835,11.037086221308712,5.702958556167518,48.32912924828728,1296
US,news,27.75749035498075,19.961917229064856,7.795573125915894,28.084574744406137,7.900566176252213,11.09264832474387,-40.40320753323381,19.856924178728537,8.869268904320988,55.33412514198914,1296
US,social_media,13.99044905701201,11.960333303672956,2.0301157533390537,14.510726175165622,7.900566176252213,8.909623753383064,-12.771965383492514,6.089882880759797,3.0507095502898904,49.905283730033375,1296
US,video_streaming,18.937652397560925,14.50700834322133,4.430644054339595,23.395951944446082,7.900566176252213,8.804049787053811,-11.43568183147835,11.037086221308712,5.702958556167518,48.32912924828728,1296
ZA,ecommerce,77.10259258874231,75.93511693466577,1.16747565407654,1.5141846919515938,53.544260199365944,57.21886545832991,-6.862743542037916,23.55833238937637,18.716251476335866,20.553580928436347,96
ZA,financial_services,92.5962668295144,82.99527421875347,9.60099261076094,10.368660572934342,53.544260199365944,71.92681935764236,-34.331521417666536,39.05200663014847,11.068454861111112,71.65714180595735,96
ZA,gaming,77.10259258874231,75.93511693466577,1.16747565407654,1.5141846919515938,53.544260199365944,57.21886545832991,-6.862743542037916,23.55833238937637,18.716251476335866,20.553580928436347,96
ZA,general_web,104.89281520543805,92.50394949441912,12.388865711018937,11.8109764589259,53.544260199365944,70.19071248104336,-31.089144232633437,51.34855500607211,22.31323701337575,56.54554054980292,96
ZA,generative_ai,92.5962668295144,82.99527421875347,9.60099261076094,10.368660572934342,53.544260199365944,71.92681935764236,-34.331521417666536,39.05200663014847,11.068454861111112,71.65714180595735,96
ZA,messaging,61.60891834797021,60.5555569707199,1.0533613772503116,1.7097547002868558,53.544260199365944,54.612930020802,-1.9958625209443237,8.06465814860427,5.942626949917898,26.312723485416754,96
ZA,music_audio,92.5962668295144,82.99527421875347,9.60099261076094,10.368660572934342,53.544260199365944,71.92681935764236,-34.331521417666536,39.05200663014847,11.068454861111112,71.65714180595735,96
ZA,news,160.47326043882953,106.33145169227205,54.14180874655747,33.73883511714133,53.544260199365944,78.11367391449427,-45.886176452241415,106.92900023946359,28.217777777777776,73.61073449243415,96
ZA,social_media,61.60891834797021,60.5555569707199,1.0533613772503116,1.7097547002868558,53.544260199365944,54.612930020802,-1.9958625209443237,8.06465814860427,5.942626949917898,26.312723485416754,96
ZA,video_streaming,92.5962668295144,82.99527421875347,9.60099261076094,10.368660572934342,53.544260199365944,71.92681935764236,-34.331521417666536,39.05200663014847,11.068454861111112,71.65714180595735,96
